UID,Name,Nat,Club,2nd Nat,Division,Best Pos,Age,Transfer Value,xG/90,xG-OP,FA,Off,xG/shot,Cr C/90,Conv %,NP0xG/90,Gls/90,xA/90,Ch C/90,K Ps/90,Pres A/90,Dist/90,Cr C/A,Drb/90,Sprints/90,Blk/90,Int/90,K Hdrs/90,K Tck/90,Poss Won/90,Poss Lost/90,Tck/90,Tck R,Hdr %,xSv %,Pens Saved Ratio,Pas %,Sv %,Cln/90,Pr passes/90,Gl Mst,xGP/90,All/90,Inf,Rec
57148627,Vladimir Screciu,ROU,Real Hispalis,,Spanish First Division,D (C),27,$750K - $4.8M,0.03,-0.64,3.00,2.00,0.07,0.05,0.00,0.03,0.00,0.03,0.18,0.23,2.56,7.2mi,0.50,0.18,5.43,0.46,1.74,0.91,0.14,15.48,3.29,0.91,0.65,0.57,0.00,0.00,0.93,0.00,0.00,4.79,0.00,0.00,0.00,,0 0 0
2000052060,Óscar Aranda,ESP,Rio Ave,,Portuguese Premier League,AM (L),25,$700K - $7.6M,0.23,-1.43,46.00,9.00,0.14,0.46,0.10,0.23,0.17,0.05,0.17,1.31,12.00,7.6mi,0.17,2.87,12.25,0.38,1.90,0.00,0.13,4.14,17.32,2.32,0.87,0.28,0.00,0.00,0.84,0.00,0.00,2.07,0.00,0.00,0.00,,0 0 0
76057661,Jhonier Blanco,COL,Águilas Doradas,,Colombian First Division,ST (C),26,$700K - $1.5M,0.63,-2.70,24.00,5.00,0.14,0.16,0.09,0.56,0.41,0.09,0.25,1.72,7.12,7.1mi,0.40,1.31,5.98,0.41,1.06,0.16,0.00,2.29,15.81,1.31,0.89,0.24,0.00,0.00,0.84,0.00,0.00,0.98,0.00,0.00,0.00,,0 0 0
2000117697,Albin Krasniqi,SUI,St. Gallen,KOS,Swiss Super League,AM (R),24,$700K - $1.5M,0.25,5.81,79.00,23.00,0.09,0.11,0.15,0.25,0.41,0.07,0.05,0.81,7.63,7.1mi,0.10,1.44,7.23,0.24,1.22,0.05,0.00,1.87,21.54,1.41,0.79,0.26,0.00,0.00,0.82,0.00,0.00,1.11,0.00,0.00,0.00,,0 0 0
62247056,Nikola ?ori?,SRB,Go Ahead Eagles,,Eredivisie,D (C),27,$650K - $9.4M,0.05,0.31,12.00,2.00,0.11,0.00,0.13,0.05,0.06,0.02,0.03,0.31,3.08,7.0mi,0.00,0.08,5.69,0.45,1.63,0.98,0.31,13.29,3.25,1.12,0.73,0.78,0.00,0.00,0.84,0.00,0.00,3.70,0.00,0.00,0.00,,0 0 0
43298994,Gennaro Borrelli,ITA,Frosinone,,Italian Serie A,ST (C),27,$650K - $9M,0.34,-1.59,78.00,19.00,0.11,0.06,0.09,0.32,0.29,0.04,0.16,0.81,7.43,7.1mi,0.15,0.84,6.42,0.16,0.97,0.16,0.00,1.43,19.76,1.07,0.72,0.48,0.00,0.00,0.87,0.00,0.00,1.33,0.00,0.00,0.00,,0 0 0
76062710,Jherson Mosquera,COL,Newell's,,Argentine Premier Division,D (R),27,$650K - $8.6M,0.10,-1.22,19.00,0.00,0.15,0.26,0.00,0.10,0.00,0.10,0.26,0.94,8.64,8.1mi,0.12,1.11,16.94,1.37,2.82,0.34,0.17,11.46,13.69,2.91,0.92,0.67,0.00,0.00,0.89,0.00,0.00,4.19,0.00,0.00,0.00,Inj,0 0 0
77063750,Piero Quispe,PER,Pumas,,Mexican First Division,M (C),25,$650K - $8.6M,0.18,-4.06,40.00,1.00,0.14,0.14,0.03,0.18,0.03,0.31,0.69,1.35,11.76,7.6mi,0.15,1.56,10.76,0.59,1.56,0.00,0.03,13.87,11.55,1.56,0.63,0.11,0.00,0.00,0.86,0.00,0.00,3.94,0.00,0.00,0.00,,0 0 0
13232260,Mohamed Ali Ben Romdhane,TUN,Ferencváros,,Hungarian Division I,M (C),27,$650K - $7.4M,0.21,0.61,42.00,12.00,0.08,0.44,0.09,0.21,0.24,0.14,0.37,1.88,11.99,7.9mi,0.12,2.05,14.94,0.24,1.41,0.07,0.03,10.18,11.59,2.59,0.85,0.33,0.00,0.00,0.87,0.00,0.00,2.96,0.00,0.00,0.00,,0 0 0
14195599,Francisco Álvarez,ARG,Argentinos Jrs.,,Argentine Premier Division,D (C),27,$650K - $4.6M,0.09,-1.14,4.00,2.00,0.23,0.08,0.00,0.09,0.00,0.07,0.08,0.23,3.69,7.2mi,0.50,0.15,5.08,0.38,1.00,1.08,0.38,16.69,4.23,1.77,0.88,0.73,0.00,0.00,0.93,0.00,0.00,4.31,0.00,0.00,0.00,,0 0 0
2000063695,Andrés Micolta,ECU,Pachuca,BRA,Mexican First Division,D (C),27,$650K - $4.6M,0.04,-1.39,16.00,0.00,0.10,0.00,0.00,0.04,0.00,0.03,0.10,0.26,3.18,7.1mi,0.00,0.10,5.18,0.67,1.85,0.92,0.31,14.41,3.67,1.03,0.66,0.78,0.00,0.00,0.89,0.00,0.00,3.41,0.00,0.00,0.00,,0 0 0
2000096637,Johaneko Louis-Jean,FRA,Laval MFC,BAS,Ligue 2 BKT,D (R),22,$650K - $1.4M,0.07,-1.89,38.00,5.00,0.09,0.10,0.00,0.07,0.00,0.06,0.21,0.63,7.97,7.6mi,0.04,1.84,13.82,0.59,2.19,0.14,0.07,9.92,15.28,2.09,0.82,0.58,0.00,0.00,0.89,0.00,0.00,5.19,0.00,0.00,0.00,Wnt,0 0 0
2000131132,Alberto Marí,ESP,SC Cambuur,,Eredivisie,ST (C),25,$600K - $8.6M,0.32,-2.32,30.00,10.00,0.11,0.10,0.07,0.32,0.20,0.03,0.15,0.77,6.86,7.2mi,0.18,0.72,6.45,0.26,0.92,0.10,0.00,1.79,19.55,1.43,0.93,0.36,0.00,0.00,0.87,0.00,0.00,1.07,0.00,0.00,0.00,,0 0 0
61084567,Ethan Erhahon,SCO,Lincoln,NGA,Sky Bet Championship,DM,25,$600K - $4.5M,0.11,-3.97,30.00,7.00,0.12,0.09,0.03,0.11,0.02,0.18,0.31,1.06,9.94,8.3mi,0.23,0.53,12.15,0.29,1.41,0.18,0.11,14.95,5.74,2.08,0.81,0.49,0.00,0.00,0.89,0.00,0.00,4.17,0.00,0.00,0.00,,0 0 0
22075561,Kun Temenuzhkov,BUL,CSKA 1948,ESP,Bulgarian First League,ST (C),27,$600K - $1.7M,0.28,3.45,47.00,13.00,0.09,0.00,0.13,0.28,0.42,0.12,0.08,0.38,4.99,5.3mi,0.00,1.18,4.44,0.08,0.89,0.00,0.00,1.52,14.56,1.10,0.79,0.16,0.00,0.00,0.79,0.00,0.00,0.34,0.00,0.00,0.00,,0 0 0
14230278,Martín Río,ARG,Querétaro,MEX,Mexican First Division,DM,26,$550K - $9.2M,0.10,-1.68,13.00,3.00,0.08,0.15,0.03,0.10,0.04,0.15,0.29,0.92,11.14,7.6mi,0.18,0.96,11.00,0.33,1.80,0.11,0.07,13.50,11.92,2.57,0.80,0.49,0.00,0.00,0.87,0.00,0.00,2.61,0.00,0.00,0.00,,0 0 0
83244144,Costinha,POR,Rio Ave,,Portuguese Premier League,D (R),27,$550K - $7.6M,0.03,0.17,25.00,2.00,0.06,0.46,0.07,0.03,0.04,0.18,0.21,0.67,10.93,7.9mi,0.11,1.85,15.94,0.36,2.52,0.21,0.04,12.53,12.75,2.38,0.82,0.63,0.00,0.00,0.87,0.00,0.00,5.43,0.00,0.00,0.00,,0 0 0
18107444,Eliot Matazo,BEL,Toulouse FC,COD,Ligue 1 Uber Eats,M (C),25,$550K - $7.4M,0.04,0.20,5.00,0.00,0.10,0.16,0.13,0.04,0.05,0.15,0.16,0.42,9.48,7.7mi,0.75,1.05,11.05,0.52,2.04,0.00,0.10,9.27,8.75,2.31,0.80,0.48,0.00,0.00,0.90,0.00,0.00,3.88,0.00,0.00,0.00,,0 0 0
91179656,Yannik Keitel,GER,Almería,,Spanish First Division,DM,27,$550K - $5.2M,0.04,-0.54,8.00,1.00,0.11,0.29,0.00,0.04,0.00,0.23,0.15,0.80,10.98,8.1mi,0.15,1.16,14.10,0.36,1.89,0.44,0.07,9.23,10.40,2.54,0.74,0.48,0.00,0.00,0.88,0.00,0.00,4.36,0.00,0.00,0.00,,0 0 0
14210074,Elías Calderón,ARG,Belgrano,,Argentine Premier Division,D (C),26,$500K - $8.6M,0.06,-0.80,3.00,0.00,0.16,0.08,0.00,0.06,0.00,0.03,0.00,0.32,3.39,6.6mi,0.50,0.08,4.69,0.89,1.62,0.65,0.24,21.89,2.67,1.13,0.93,0.76,0.00,0.00,0.92,0.00,0.00,4.04,0.00,0.00,0.00,,0 0 0
2000059474,João Marques,POR,BRG,,Portuguese Premier League,AM (R),24,$500K - $5.2M,0.23,-0.63,8.00,4.00,0.11,0.87,0.09,0.23,0.17,0.13,0.35,0.87,12.16,7.3mi,0.23,2.80,15.57,0.44,1.49,0.00,0.09,6.30,13.38,3.41,0.89,0.34,0.00,0.00,0.83,0.00,0.00,2.80,0.00,0.00,0.00,,0 0 0
2000142038,Alexis Segovia,ARG,Lanús,,Argentine Premier Division,AM (R),22,$500K - $5M,0.06,1.20,16.00,1.00,0.09,0.23,0.22,0.06,0.15,0.04,0.23,1.23,10.62,6.8mi,0.08,3.15,15.15,0.46,2.31,0.00,0.00,4.46,12.85,2.15,0.85,0.12,0.00,0.00,0.82,0.00,0.00,3.38,0.00,0.00,0.00,,0 0 0
91184447,Patric Pfeiffer,GHA,Augsburg,GER,Bundesliga,D (C),27,$500K - $4.3M,0.04,1.30,7.00,1.00,0.09,0.06,0.25,0.04,0.12,0.09,0.18,0.36,4.01,7.5mi,0.33,0.12,5.99,0.84,1.56,0.54,0.30,13.96,3.95,0.96,0.73,0.75,0.00,0.00,0.89,0.00,0.00,3.54,0.00,0.00,0.00,,0 0 0
14221503,Aarón Quiros,ARG,Banfield,,Argentine Premier Division,D (L),26,$500K - $4.2M,0.05,-0.80,6.00,0.00,0.11,0.00,0.00,0.05,0.00,0.05,0.06,0.24,3.12,7.3mi,0.00,0.18,5.34,0.54,1.98,0.54,0.36,13.98,3.24,0.84,0.74,0.66,0.00,0.00,0.92,0.00,0.00,3.06,0.00,0.00,0.00,,0 0 0
29233761,Nohan Kenneh,LBR,Huddersfield,ENG,Sky Bet League One,DM,24,$500K - $1.4M,0.15,-1.69,18.00,1.00,0.11,0.03,0.07,0.15,0.10,0.08,0.25,0.98,10.55,8.1mi,0.12,0.48,12.38,0.44,1.46,0.44,0.13,11.81,8.71,2.03,0.69,0.59,0.00,0.00,0.86,0.00,0.00,4.59,0.00,0.00,0.00,,0 0 0
70121986,Nafican Yard?mc?,TUR,Konyaspor,,Turkish Super League,D (L),26,$475K - $7.4M,0.04,-1.40,43.00,4.00,0.14,0.36,0.00,0.04,0.00,0.15,0.15,1.03,9.58,8.2mi,0.14,1.42,16.21,0.58,2.42,0.48,0.00,11.33,14.79,2.64,0.81,0.60,0.00,0.00,0.87,0.00,0.00,5.30,0.00,0.00,0.00,,0 0 0
96128951,?ukasz ?akomy,POL,Young Boys,,Swiss Super League,M (C),26,$475K - $4.1M,0.01,-0.19,22.00,4.00,0.10,0.14,0.00,0.01,0.00,0.35,0.64,1.53,11.10,7.6mi,0.23,0.89,10.31,0.46,1.71,0.11,0.04,11.85,10.74,1.57,0.86,0.31,0.00,0.00,0.88,0.00,0.00,3.82,0.00,0.00,0.00,,0 0 0
2000207761,Stephan Negru,MDA,Oxford United,IRL,Sky Bet League One,D (C),24,$475K - $1.4M,0.05,-0.98,4.00,0.00,0.12,0.00,0.06,0.05,0.03,0.02,0.03,0.11,3.48,7.1mi,0.00,0.29,6.23,0.54,2.01,0.94,0.32,16.85,5.14,1.23,0.72,0.76,0.00,0.00,0.89,0.00,0.00,4.36,0.00,0.00,0.00,,0 0 0
2000061861,Bastián Silva,CHI,Colo Colo,,Chilean First Division,M (C),23,$450K - $1.3M,0.07,1.20,9.00,3.00,0.09,0.58,0.22,0.07,0.17,0.06,0.08,1.50,11.22,7.7mi,0.46,0.66,10.55,0.17,1.00,0.08,0.00,11.80,13.80,1.66,0.69,0.33,0.00,0.00,0.88,0.00,0.00,2.58,0.00,0.00,0.00,,0 0 0
2000045634,Guillermo Balzi,ARG,Platense,,Argentine Premier Division,AM (C),25,$425K - $8.2M,0.31,-1.71,12.00,2.00,0.14,0.25,0.07,0.31,0.17,0.07,0.08,1.42,10.06,7.7mi,0.25,1.42,9.72,0.08,1.09,0.00,0.00,9.80,19.11,1.59,0.68,0.19,0.00,0.00,0.86,0.00,0.00,1.93,0.00,0.00,0.00,,0 0 0
2000012808,Mauricio Isais,USA,Toluca,MEX,Mexican First Division,D (L),26,$425K - $7.4M,0.05,-0.47,19.00,4.00,0.29,0.36,0.20,0.05,0.04,0.07,0.25,0.93,9.27,8.1mi,0.15,1.15,16.71,0.43,2.41,0.65,0.11,13.40,17.39,3.59,0.80,0.76,0.00,0.00,0.86,0.00,0.00,6.07,0.00,0.00,0.00,,0 0 0
19400560,Matheus Martins,BRA,Udinese,,Italian Serie A,AM (L),23,$425K - $6.2M,0.03,-0.33,14.00,4.00,0.05,0.09,0.00,0.03,0.00,0.11,0.35,1.95,12.74,8.1mi,0.03,1.24,15.31,0.27,1.15,0.00,0.09,3.27,23.01,2.39,0.71,0.16,0.00,0.00,0.84,0.00,0.00,2.65,0.00,0.00,0.00,nEU,0 0 0
75047899,Williams Alarcón,CHI,Huracán,,Argentine Premier Division,M (C),26,$425K - $4M,0.20,-1.50,5.00,1.00,0.23,0.16,0.09,0.20,0.08,0.20,0.56,1.04,10.61,7.6mi,0.20,0.88,10.85,0.56,1.12,0.08,0.08,14.30,13.10,1.69,0.57,0.49,0.00,0.00,0.90,0.00,0.00,3.05,0.00,0.00,0.00,,0 0 0
29169813,Brandon Fleming,ENG,Stockport,,Sky Bet League One,D (L),27,$425K - $1.3M,0.00,-0.05,33.00,7.00,0.05,0.89,0.00,0.00,0.00,0.14,0.22,1.56,11.33,7.6mi,0.16,1.39,14.50,0.69,2.50,0.33,0.19,13.38,12.58,3.36,0.81,0.52,0.00,0.00,0.84,0.00,0.00,4.50,0.00,0.00,0.00,,0 0 0
67271373,Ismael Casas,ESP,Cádiz,,Spanish First Division,D (R),26,$425K - $1.2M,0.06,-0.33,39.00,1.00,0.12,0.33,0.09,0.06,0.04,0.09,0.08,0.84,8.36,7.8mi,0.12,1.84,15.77,0.38,1.97,0.17,0.04,8.24,17.02,2.01,0.84,0.55,0.00,0.00,0.90,0.00,0.00,5.31,0.00,0.00,0.00,,0 0 0
14217538,Mateo Pellegrino,ESP,Vélez,ARG,Argentine Premier Division,ST (C),25,$400K - $8.4M,0.33,0.71,30.00,8.00,0.12,0.08,0.14,0.33,0.38,0.03,0.08,0.46,7.54,7.6mi,0.20,1.22,7.01,0.23,0.84,0.00,0.00,1.98,20.10,1.22,0.89,0.45,0.00,0.00,0.87,0.00,0.00,0.61,0.00,0.00,0.00,,0 0 0
51078562,Jorge Rodríguez,MEX,Pumas,,Mexican First Division,D (L),25,$400K - $4.1M,0.01,0.59,42.00,4.00,0.14,0.19,0.33,0.01,0.03,0.16,0.06,1.17,8.69,7.9mi,0.10,1.48,15.44,0.66,2.55,0.38,0.22,11.15,11.75,2.96,0.79,0.58,0.00,0.00,0.87,0.00,0.00,6.08,0.00,0.00,0.00,,0 0 0
48044030,Théo Ndicka Matam,CMR,Grasshoppers,FRA,Swiss Super League,WB (L),27,$400K - $4.1M,0.04,0.33,68.00,6.00,0.08,0.25,0.09,0.04,0.05,0.13,0.12,1.60,9.34,8.0mi,0.10,1.72,17.23,0.82,2.20,0.07,0.17,13.56,13.88,3.30,0.77,0.42,0.00,0.00,0.85,0.00,0.00,6.12,0.00,0.00,0.00,,0 0 0
45112383,Hiroki Akiyama,JPN,Rio Ave,,Portuguese Premier League,DM,26,$400K - $4M,0.08,0.04,13.00,1.00,0.10,0.16,0.11,0.08,0.08,0.17,0.28,1.28,10.61,7.8mi,0.44,0.72,10.57,0.16,1.56,0.24,0.08,13.10,6.81,2.08,0.69,0.52,0.00,0.00,0.91,0.00,0.00,5.25,0.00,0.00,0.00,,0 0 0
16336979,Nicolas Bajlicz,AUT,EA Guingamp,,Ligue 2 BKT,DM,22,$400K - $4M,0.07,-1.10,8.00,2.00,0.16,0.07,0.00,0.07,0.00,0.17,0.13,1.05,8.63,8.2mi,0.25,0.86,11.46,0.59,1.25,0.13,0.20,12.58,5.47,2.24,0.79,0.16,0.00,0.00,0.89,0.00,0.00,5.07,0.00,0.00,0.00,Inj,0 0 0
28109942,Will Smallbone,IRL,Luton,ENG,Sky Bet Championship,M (C),27,$400K - $4M,0.06,-1.13,32.00,1.00,0.08,0.20,0.04,0.06,0.03,0.18,0.28,1.42,10.92,7.7mi,0.18,0.77,10.74,0.37,1.65,0.23,0.11,13.05,13.96,1.99,0.83,0.34,0.00,0.00,0.86,0.00,0.00,3.45,0.00,0.00,0.00,Tir,0 0 0
2000020296,Isak Hjorteseth,NOR,AA Gent,,Jupiler Pro League,M (C),23,$375K - $8.2M,0.17,-0.93,27.00,5.00,0.11,0.73,0.10,0.17,0.15,0.17,0.32,1.08,11.37,7.6mi,0.13,1.20,10.21,0.38,1.40,0.35,0.03,13.94,12.22,1.63,0.71,0.49,0.00,0.00,0.87,0.00,0.00,3.15,0.00,0.00,0.00,,0 0 0
20046630,Alex Méndez,USA,Rio Ave,MEX,Portuguese Premier League,AM (C),26,$375K - $7.4M,0.31,-1.13,13.00,6.00,0.12,0.91,0.09,0.31,0.24,0.29,0.30,3.56,9.66,8.2mi,0.12,2.05,12.07,0.30,1.57,0.06,0.06,7.36,21.43,1.27,0.75,0.15,0.00,0.00,0.84,0.00,0.00,1.99,0.00,0.00,0.00,,0 0 0
62239624,Nikola Štuli?,SRB,Vitesse,,Eredivisie,ST (C),25,$375K - $6.8M,0.41,-1.98,51.00,11.00,0.11,0.09,0.09,0.41,0.32,0.10,0.05,0.59,7.36,7.4mi,0.18,0.86,7.32,0.05,0.68,0.05,0.00,2.08,19.88,1.27,0.70,0.32,0.00,0.00,0.87,0.00,0.00,0.90,0.00,0.00,0.00,,0 0 0
2000052599,Daniel Kivinda,UKR,Dnipro-1,,Ukrainian Premier League,ST (C),22,$375K - $3.9M,0.29,2.74,95.00,23.00,0.11,0.12,0.14,0.29,0.37,0.07,0.09,0.56,6.65,7.1mi,0.19,1.08,6.37,0.15,0.77,0.06,0.00,2.63,14.70,1.02,0.67,0.23,0.00,0.00,0.85,0.00,0.00,0.74,0.00,0.00,0.00,,0 0 0
2000214886,Jacobo Ramón,ESP,KV Kortrijk,,Jupiler Pro League,D (C),22,$375K - $3.7M,0.10,-1.37,7.00,3.00,0.16,0.04,0.07,0.10,0.04,0.08,0.08,0.46,3.00,7.0mi,0.50,0.13,5.41,0.55,1.22,0.93,0.38,15.67,3.72,1.22,0.81,0.68,0.00,0.00,0.91,0.00,0.00,3.42,1.00,0.00,0.00,Inj,0 0 0
2000127853,Ayman Kari,FRA,Paris SG,COM,French Regional 1 - Paris Ile de France - Group A,M (C),22,$375K - $1M,0.17,-0.09,31.00,1.00,0.12,0.13,0.12,0.17,0.17,0.27,0.37,1.33,9.87,7.5mi,0.20,0.76,10.30,0.33,1.69,0.13,0.10,18.18,7.34,2.19,0.80,0.41,0.00,0.00,0.88,0.00,0.00,4.35,0.00,0.00,0.00,Loa,0 0 0
19409210,Pastor,BRA,Famalicão,,Portuguese Premier League,D (R),27,$350K - $3.6M,0.08,-1.81,30.00,0.00,0.11,0.30,0.00,0.08,0.00,0.08,0.09,0.77,8.33,8.1mi,0.14,1.74,17.73,0.47,2.47,0.30,0.34,10.88,13.39,2.08,0.71,0.60,0.00,0.00,0.86,0.00,0.00,5.57,0.00,0.00,0.00,,0 0 0
2000038567,Ángel Zapata,MEX,FC Juárez,,Mexican First Division,DM,26,$350K - $3.6M,0.03,0.23,21.00,1.00,0.10,0.04,0.13,0.03,0.04,0.14,0.38,0.76,9.62,8.0mi,0.11,1.18,11.74,0.30,1.77,0.13,0.00,12.37,4.60,2.62,0.84,0.38,0.00,0.00,0.88,0.00,0.00,4.52,0.00,0.00,0.00,,0 0 0
2000026406,Lautaro López,ARG,M.C. Torque,,Uruguayan First Division,DM,22,$350K - $3.6M,0.05,-0.83,15.00,0.00,0.08,0.00,0.00,0.05,0.00,0.17,0.34,1.25,9.37,7.5mi,0.00,0.74,10.28,0.28,1.25,0.57,0.11,13.57,6.64,1.42,0.60,0.43,0.00,0.00,0.91,0.00,0.00,4.83,0.00,0.00,0.00,,0 0 0
70121799,Seyfettin Ya?ar,TUR,Rizespor,,Turkish Super League,D (C),24,$350K - $3.5M,0.02,1.31,6.00,3.00,0.06,0.00,0.18,0.02,0.06,0.05,0.06,0.37,3.01,7.0mi,0.00,0.06,5.36,0.50,1.36,0.59,0.28,16.05,3.13,0.81,0.60,0.75,0.00,0.00,0.88,0.00,0.00,3.72,0.00,0.00,0.00,,0 0 0
2000108826,Rafael Profini,ARG,Unión (SF),,Argentine Premier Division,D (C),23,$350K - $3.4M,0.07,-0.25,6.00,1.00,0.11,0.00,0.09,0.07,0.06,0.03,0.06,0.33,3.50,7.2mi,0.00,0.17,5.11,0.33,1.44,0.89,0.22,13.06,2.78,1.06,0.70,0.82,0.00,0.00,0.91,0.00,0.00,4.22,0.00,0.00,0.00,,0 0 0
78089864,Gonzalo Nápoli,URU,León,MEX,Mexican First Division,M (C),26,$350K - $3.4M,0.08,-2.47,20.00,3.00,0.11,0.03,0.00,0.08,0.00,0.11,0.28,0.97,10.83,7.7mi,0.03,1.41,9.99,0.53,1.72,0.00,0.03,9.77,17.78,1.66,0.85,0.32,0.00,0.00,0.87,0.00,0.00,3.32,0.00,0.00,0.00,,0 0 0
14219094,Agustín Sández,ARG,Rosario Central,PAR,Argentine Premier Division,D (L),26,$325K - $7.6M,0.05,-0.59,9.00,1.00,0.10,0.31,0.00,0.05,0.00,0.10,0.31,0.85,9.38,7.9mi,0.16,0.92,15.46,0.77,1.77,0.31,0.38,12.69,13.62,3.08,0.82,0.64,0.00,0.00,0.84,0.00,0.00,6.38,0.00,0.00,0.00,,0 0 0
86080170,Jon Aramburu,VEN,Vallecano,ESP,Spanish First Division,D (R),24,$325K - $7.2M,0.00,-0.04,13.00,1.00,0.04,0.41,0.00,0.00,0.00,0.06,0.18,0.76,8.35,7.8mi,0.17,1.41,14.53,0.59,2.65,0.18,0.24,8.35,19.71,3.00,0.78,0.64,0.00,0.00,0.88,0.00,0.00,5.82,0.00,0.00,0.00,,0 0 0
14244919,Matías González,ARG,Banfield,,Argentine Premier Division,AM (C),25,$325K - $3.4M,0.29,-2.52,12.00,3.00,0.10,0.33,0.05,0.29,0.13,0.14,0.26,1.24,9.50,8.0mi,0.25,1.24,12.62,0.13,1.43,0.00,0.00,10.15,16.79,1.63,0.66,0.27,0.00,0.00,0.83,0.00,0.00,1.95,0.00,0.00,0.00,,0 0 0
29179386,Kerr McInroy,SCO,Dunfermline Athletic,,cinch Premiership,M (C),26,$325K - $3.3M,0.05,-0.47,14.00,0.00,0.08,0.87,0.05,0.05,0.03,0.09,0.22,2.13,10.32,7.9mi,0.15,0.65,11.68,0.37,1.79,0.34,0.06,12.39,10.57,2.13,0.85,0.33,0.00,0.00,0.85,0.00,0.00,4.02,0.00,0.00,0.00,,0 0 0
2000145022,Claudio Torres,CHI,Huachipato,,Chilean First Division,AM (L),24,$325K - $3.2M,0.14,-1.16,20.00,6.00,0.09,0.79,0.04,0.14,0.07,0.32,0.52,1.57,10.94,7.6mi,0.13,3.21,15.13,0.26,1.31,0.07,0.00,6.42,10.35,2.23,0.74,0.35,0.00,0.00,0.88,0.00,0.00,3.93,0.00,0.00,0.00,,0 0 0
2000146258,Muhammed Damar,GER,Hoffenheim II,TUR,German Regional Division Southwest,AM (C),23,$300K - $7.8M,0.26,-2.16,29.00,6.00,0.16,1.15,0.09,0.22,0.15,0.36,0.55,2.71,11.53,7.9mi,0.10,1.95,14.98,0.25,1.75,0.15,0.00,9.77,11.38,2.61,0.85,0.48,0.00,0.00,0.82,0.00,0.00,2.91,0.00,0.00,0.00,Loa,0 0 0
2000040776,Alberto Herrera,MEX,Puebla,,Mexican First Division,M (C),26,$300K - $7.6M,0.07,0.79,25.00,2.00,0.08,0.07,0.10,0.07,0.10,0.18,0.43,1.43,11.12,7.6mi,0.08,1.36,9.69,0.33,1.66,0.07,0.03,12.78,11.75,2.00,0.87,0.35,0.00,0.00,0.89,0.00,0.00,3.49,0.00,0.00,0.00,,0 0 0
83174788,Afonso Sousa,POR,Lech,,PKO Bank Polski Ekstraklasa,M (C),26,$300K - $6.8M,0.10,-1.11,46.00,2.00,0.09,0.89,0.06,0.10,0.06,0.29,0.43,1.53,10.69,7.5mi,0.20,1.53,11.27,0.37,1.56,0.03,0.00,12.31,9.83,1.84,0.83,0.21,0.00,0.00,0.87,0.00,0.00,3.16,0.00,0.00,0.00,,0 0 0
2000050404,Philip Brittijn,NED,De Graafschap,,Eredivisie,AM (C),23,$300K - $6.4M,0.11,-3.24,18.00,2.00,0.08,0.86,0.00,0.11,0.00,0.06,0.17,1.82,10.26,8.1mi,0.21,1.20,14.34,0.27,1.75,0.07,0.00,8.68,16.53,1.34,0.63,0.35,0.00,0.00,0.83,0.00,0.00,2.09,0.00,0.00,0.00,,0 0 0
47090280,Kristers Tobers,LVA,Grasshoppers,,Swiss Super League,DM,26,$300K - $6M,0.01,-0.18,28.00,2.00,0.09,0.03,0.00,0.01,0.00,0.15,0.17,0.95,9.34,7.7mi,0.14,0.59,10.43,0.45,1.57,0.48,0.08,12.50,6.99,2.29,0.80,0.56,0.00,0.00,0.90,0.00,0.00,3.92,0.00,0.00,0.00,,0 0 0
77062603,Jesús Castillo,PER,Gil Vicente,,Portuguese Premier League,DM,25,$300K - $3.1M,0.02,-0.55,18.00,2.00,0.08,0.00,0.00,0.02,0.00,0.15,0.46,1.34,9.84,8.0mi,0.00,0.69,10.80,0.46,2.03,0.50,0.11,11.56,7.04,1.80,0.65,0.52,0.00,0.00,0.90,0.00,0.00,5.05,0.00,0.00,0.00,,0 0 0
2000085230,Erik Ottesen,CHI,Colo Colo,,Chilean First Division,M (C),24,$300K - $3M,0.18,-1.24,9.00,0.00,0.11,0.33,0.05,0.18,0.08,0.10,0.25,1.06,11.30,7.8mi,0.50,1.06,10.81,0.16,1.72,0.08,0.00,12.12,9.50,1.39,0.74,0.26,0.00,0.00,0.88,0.00,0.00,2.78,0.00,0.00,0.00,Inj,0 0 0
89068839,Cauê,BRA,Lommel SK,,Jupiler Pro League,ST (C),24,$300K - $2.9M,0.34,-1.78,88.00,20.00,0.13,0.06,0.11,0.34,0.29,0.04,0.16,0.74,6.91,7.2mi,0.13,1.34,6.37,0.10,0.86,0.10,0.00,1.89,17.31,1.31,0.76,0.37,0.00,0.00,0.87,0.00,0.00,0.86,0.00,0.00,0.00,,0 0 0
28127371,Hugo Bueno,ESP,Sheffield Wednesday,,Sky Bet League One,D (L),24,$300K - $2.9M,0.03,-0.32,52.00,1.00,0.13,0.58,0.10,0.03,0.03,0.11,0.15,0.86,11.15,8.0mi,0.10,2.07,15.04,1.06,2.53,0.25,0.13,11.83,14.58,2.40,0.81,0.58,0.00,0.00,0.85,0.00,0.00,4.42,0.00,0.00,0.00,,0 0 0
28128174,Andre Brooks,ENG,Millwall,JAM,Sky Bet Championship,M (C),23,$275K - $7.4M,0.09,-0.45,44.00,1.00,0.12,0.12,0.11,0.09,0.07,0.09,0.15,0.94,9.66,7.8mi,0.09,1.51,12.83,0.64,2.13,0.20,0.15,12.21,11.96,2.45,0.82,0.44,0.00,0.00,0.86,0.00,0.00,4.80,0.00,0.00,0.00,,0 0 0
